gb_book_id,goodreads_id_clean,publication_year,publication_decade,publication_date_final,has_award_final,is_major_publisher_final,external_rating,external_likedpct,external_bbe_ratings_1,external_bbe_ratings_2,external_bbe_ratings_3,external_bbe_ratings_4,external_bbe_ratings_5,external_bbe_ratings_1_share,external_bbe_ratings_2_share,external_bbe_ratings_3_share,external_bbe_ratings_4_share,external_bbe_ratings_5_share,genre_count,has_genres,is_top_genre,is_top_author,in_series,author_book_count_log,pages_log,description_length_log,description_word_count_log,publisher_book_count_log,external_score_log,external_votes_log,external_price_log,external_numratings_log,popularity_score,external_popularity_score,metadata_score
2379,6520,2005.0,2000.0,2005-01-01,0.0,1.0,3.85,92.0,754.0,2703.0,10680.0,14597.0,12376.0,0.0183410362442228,0.0657504256871807,0.2597908051568961,0.3550717586961809,0.3010459742155193,10,1,1,0,0,1.3862943611198906,6.0330862217988015,7.242797922793756,5.476463551931511,7.862112211662748,5.8289456176102075,1.6094379124341003,1.572773928062509,10.624031004577834,-0.38212989478782566,-1.8960163101712606,1.0
2380,72159,1955.0,1950.0,1955-01-01,1.0,0.0,4.08,95.0,577.0,2089.0,10122.0,19561.0,20065.0,0.0110085091769374,0.0398557637272484,0.1931163429618041,0.3732018163086198,0.3828175678253901,10,1,1,0,0,1.3862943611198906,5.342334251964811,7.093404625868766,5.3230099791384085,2.0794415416798357,6.063785208687608,2.0794415416798357,1.7749523509116738,10.866948088886673,0.14054537178795057,0.4900153738566283,1.0
2381,1829709,2008.0,2000.0,2008-01-01,0.0,0.0,3.86,88.0,2407.0,5768.0,14675.0,18599.0,24015.0,0.036768300134425,0.088109495295124,0.2241690089209336,0.2841103507271172,0.3668428449224001,10,1,1,1,1,3.6109179126442243,5.54907608489522,6.853299093186078,5.081404364984463,1.791759469228055,8.244859395911256,4.007333185232471,1.599387576580599,11.089270927661854,0.6619634134355284,0.50738974057237,1.0
2382,45109,2002.0,2000.0,2002-01-01,0.0,1.0,4.31,97.0,649.0,1360.0,7614.0,24284.0,32753.0,0.0097359735973597,0.0204020402040204,0.1142214221422142,0.3642964296429642,0.4913441344134413,10,1,1,1,1,2.995732273553991,6.565264970035361,7.652070746116482,5.823045895483019,7.862112211662748,7.025538314638521,2.70805020110221,2.0001277349601105,11.10737535324936,1.291641814404004,3.131381792829389,1.0
2383,204276,2003.0,2000.0,2003-01-01,0.0,0.0,4.0,95.0,749.0,2003.0,12293.0,26030.0,18778.0,0.0125139926152406,0.0334653233756035,0.2053865303326483,0.43489883548026,0.3137353181962474,9,1,1,1,1,3.5553480614894135,6.240275845170769,6.650279048587422,4.882801922586371,2.6390573296152584,4.406719247264253,0.6931471805599453,1.6505798557652755,10.999663542503887,0.5360793467892376,-1.50478614926422,1.0
2384,9681098,2011.0,2010.0,2011-01-01,0.0,0.0,,,,,,,,,,,,,0,0,0,1,1,3.4011973816621555,6.045005314036012,6.159095388491933,4.465908118654584,3.367295829986474,,,,,1.5630095148758802,,0.8571428571428571
2385,91981,1988.0,1980.0,1988-01-01,0.0,1.0,3.94,91.0,1860.0,3814.0,12867.0,22087.0,22395.0,0.0295130349237579,0.0605175888167811,0.2041635593354807,0.3504593561080875,0.3553464608158926,10,1,1,0,1,2.302585092994046,6.511745329644728,7.01301578963963,5.303304908059076,7.862112211662748,7.862112211662748,3.5263605246161616,2.0781907597781832,11.051270885210688,0.15543064181888325,1.0269928725620558,1.0
2387,71776,1994.0,1990.0,1994-01-01,0.0,0.0,4.12,93.0,1441.0,2709.0,9789.0,17793.0,26547.0,0.0247258875409667,0.0464832958698673,0.1679678786526879,0.3053072290190292,0.4555157089174488,10,1,1,0,1,1.9459101490553132,6.025865973825314,6.63200177739563,4.912654885736052,1.3862943611198906,6.999422467507961,2.833213344056216,2.0515563381903004,10.97301426030914,1.4783386746616545,1.2710099609857841,1.0
2388,6828896,2010.0,2010.0,2010-01-01,1.0,1.0,4.01,90.0,2680.0,3282.0,10437.0,20077.0,25394.0,0.0433166316470017,0.0530467108453208,0.1686924195894617,0.3245029901406174,0.4104412477775982,9,1,1,0,0,0.6931471805599453,5.5093883366279774,6.939253946041508,5.225746673713202,6.322565239927284,4.584967478670572,0.6931471805599453,1.415853163361435,11.032806851316673,0.5319341328541929,-2.5685746022947673,1.0
2389,542414,2004.0,2000.0,2004-01-01,0.0,1.0,4.17,96.0,364.0,1722.0,9205.0,18136.0,22831.0,0.0069654406980749,0.0329518925332006,0.1761452791917027,0.3470473420337556,0.4368900455432661,10,1,1,0,1,2.6390573296152584,5.963579343618446,6.380122536899765,4.700480365792417,7.862112211662748,6.267200548541362,2.1972245773362196,1.463255402256019,10.863967403797764,0.8869491711546562,1.2978338230864634,1.0
2390,18712886,2014.0,2010.0,2014-01-01,0.0,0.0,,,,,,,,,,,,,0,0,0,0,1,1.0986122886681098,,0.0,0.0,0.0,,,,,2.1725665241813243,,0.42857142857142855
2391,3552023,2008.0,2000.0,2008-01-01,0.0,1.0,3.9,91.0,1342.0,3106.0,12263.0,15392.0,17411.0,0.0271034454901644,0.0627297330048067,0.2476673264127317,0.3108615745041806,0.3516379205881165,9,1,1,0,1,1.9459101490553132,5.1647859739235145,6.118097198041348,4.454347296253507,5.056245805348308,6.419994928147142,2.302585092994046,1.3137236682850553,10.810030932955403,-0.024253875465586938,-0.9719084621628858,1.0
2392,46777,2002.0,2000.0,2002-01-01,1.0,1.0,3.72,86.0,3744.0,7397.0,19564.0,23530.0,23476.0,0.048178507547194,0.0951860097026161,0.2517532910398785,0.3027885370153517,0.3020936546949595,10,1,1,0,1,2.0794415416798357,5.808142489980444,6.082218910376446,4.30406509320417,6.3818160174060985,7.617759576608505,3.295836866004329,1.814824742159051,11.260764964585526,0.3544002426200379,-1.1911909085818317,1.0
2393,455930,2001.0,2000.0,2001-01-01,0.0,1.0,4.01,95.0,722.0,2637.0,15338.0,30826.0,23600.0,0.0098737743254516,0.0360625247870027,0.2097561642711595,0.4215636666985763,0.3227438699178097,9,1,1,1,1,3.091042453358316,6.07073772800249,6.893656354602635,5.214935757608986,7.862112211662748,5.14166355650266,1.0986122886681098,1.5851452198650557,11.199911909226977,0.7464490919607525,-0.5859671594025306,1.0
2394,1895792,2007.0,2000.0,2007-01-01,0.0,1.0,3.74,86.0,2260.0,5975.0,14909.0,15094.0,18646.0,0.0397299767948808,0.1050383236059348,0.2620947893959637,0.2653470220097039,0.3277898881935166,10,1,1,0,1,2.833213344056216,6.255750041753367,6.408528791059498,4.672828834461906,7.007600613951853,8.426611813185,4.204692619390966,1.4609379041156565,10.948786964973817,-0.22161941112532724,-0.4101814508362909,1.0
2395,24378015,2015.0,2010.0,2015-01-01,0.0,0.0,4.07,94.0,1308.0,3270.0,12784.0,25585.0,27989.0,0.0184391564226908,0.0460978910567271,0.1802187887673395,0.3606772301793166,0.3945669335739258,10,1,1,0,1,1.3862943611198906,5.707110264748875,6.4967749901858625,4.770684624465665,0.6931471805599453,7.406103381237015,2.995732273553991,,11.169547438174869,2.659904686879589,1.847097272776251,1.0
2396,15818362,2011.0,2010.0,2011-01-01,0.0,1.0,4.08,94.0,1217.0,2405.0,10099.0,25069.0,23885.0,0.0194176306342241,0.0383725568408456,0.1611328280813721,0.3999840446749103,0.3810929397686478,10,1,1,0,0,0.6931471805599453,6.111467339502679,6.930494765951626,5.1298987149230735,7.007600613951853,7.1284959456800365,2.772588722239781,1.7934247485471162,11.045733878224299,1.8541090747193312,1.462511075099861,1.0
2397,76237,1985.0,1980.0,1985-01-01,0.0,1.0,4.41,98.0,345.0,531.0,4486.0,12669.0,23998.0,0.0082086178590972,0.0126341335744366,0.1067358252635085,0.3014347236431987,0.5709866996597588,10,1,1,0,0,0.6931471805599453,5.60947179518496,5.953243334287785,4.1588830833596715,7.862112211662748,4.574710978503383,0.6931471805599453,1.3137236682850553,10.646138927999163,-1.3556281684435854,0.6693004812162571,1.0
2398,79378,2000.0,2000.0,2000-01-01,0.0,0.0,4.04,96.0,588.0,1848.0,12630.0,24374.0,20395.0,0.0098270243168713,0.0308849335673101,0.2110804712960641,0.4073535556112643,0.34085401520849,10,1,1,1,1,3.6109179126442243,6.0330862217988015,6.626717749249025,4.844187086458591,1.3862943611198906,6.126869184114185,2.0794415416798357,1.5040773967762742,10.999362765494352,0.31044237669890185,0.7458262404591047,1.0
2399,43893,2003.0,2000.0,2003-01-01,0.0,1.0,3.8,87.0,2101.0,4440.0,11811.0,15636.0,17025.0,0.0411855801462372,0.0870366377197969,0.2315292180424597,0.3065101052672848,0.3337384588242212,10,1,1,0,1,2.70805020110221,6.602587892189336,6.568077911411976,4.7535901911063645,6.1092475827643655,6.212606095751519,1.9459101490553132,1.6054298910365616,10.839855383839462,-1.186579214505685,-2.690269640185826,1.0
2400,92147,2005.0,2000.0,2005-01-01,1.0,1.0,4.06,94.0,1083.0,2402.0,10438.0,21348.0,22076.0,0.0188850332188257,0.041885364535198,0.1820147522974174,0.372260100789928,0.3849547491586308,10,1,1,0,1,2.772588722239781,6.261491684321042,6.729824070489475,4.990432586778736,7.007600613951853,6.904750769961838,2.70805020110221,0.6151856390902334,10.956893248366159,0.5981794622174577,1.1200384309561575,1.0
2401,22571540,2015.0,2010.0,2015-01-01,1.0,0.0,3.88,93.0,1019.0,3523.0,16437.0,28441.0,18199.0,0.0150697289223443,0.0521007409160147,0.2430825655511025,0.4206066342300241,0.2691403303805143,9,1,1,1,0,3.258096538021482,5.958424693029782,6.763884908562435,5.056245805348308,3.332204510175204,4.61512051684126,0.6931471805599453,1.423108334242607,11.121659076261876,0.6277946582930252,-2.2560769177344393,1.0
2402,1537534,2008.0,2000.0,2008-01-01,0.0,1.0,4.03,94.0,690.0,2757.0,12136.0,18221.0,21509.0,0.0124744635076745,0.0498436172328385,0.2194059262741128,0.329416231265706,0.3888597617196681,10,1,1,0,1,2.6390573296152584,5.817111159963204,6.645090969505644,4.844187086458591,7.007600613951853,6.5998704992128365,2.302585092994046,1.1314021114911006,10.920781320026649,0.9987108470170445,0.5305757569972642,1.0
2403,45195,1924.0,1920.0,1924-01-01,1.0,1.0,3.68,88.0,2290.0,6268.0,19308.0,25505.0,16326.0,0.0328565074536924,0.0899321348121153,0.2770277056401279,0.3659411452429803,0.2342425068510839,10,1,1,0,0,0.6931471805599453,5.932245187448011,6.93537044601511,5.093750200806762,7.862112211662748,8.883224230278994,4.836281906951478,1.0152306797290584,11.151926901932331,-0.28481847609143873,0.7035449849308428,1.0
2404,19549841,2012.0,2010.0,2012-01-01,1.0,1.0,3.94,91.0,2586.0,4468.0,15621.0,29907.0,27216.0,0.0324068272387779,0.0559913782300308,0.195756785884358,0.3747838291686508,0.3410611794781824,10,1,1,0,1,0.6931471805599453,6.214608098422191,7.022868086082641,5.159055299214529,7.862112211662748,7.768956044538332,3.4339872044851463,,11.287266252031062,2.021498797876349,1.1649202140365884,1.0
2405,26046,2006.0,2000.0,2006-01-01,0.0,1.0,4.14,94.0,895.0,2134.0,8897.0,15297.0,22889.0,0.0178599936143039,0.0425846104725415,0.1775423052362707,0.3052562260536398,0.4567568646232439,10,1,1,1,1,4.0943445622221,5.7745515455444085,7.251344983372214,5.5134287461649825,7.862112211662748,6.173786103901937,1.9459101490553132,1.3506671834767394,10.822035734451498,0.8210422018851303,0.4217843204420561,1.0
2406,49824,1985.0,1980.0,1985-01-01,0.0,1.0,3.91,93.0,816.0,3766.0,15641.0,21910.0,19747.0,0.0131868131868131,0.0608597285067873,0.2527634130575307,0.3540723981900452,0.3191176470588235,10,1,1,0,1,1.9459101490553132,6.535241271013659,7.283448228756631,5.537334267018537,7.862112211662748,7.758760544157663,3.6635616461296463,1.6695918352538475,11.032968464866704,-0.011587773991466155,1.4077084867941958,1.0
2407,2903736,2008.0,2000.0,2008-01-01,0.0,1.0,4.36,98.0,193.0,738.0,6168.0,21092.0,29128.0,0.0033671208499799,0.0128753118512186,0.107608297423193,0.3679757148589473,0.5081735550166612,9,1,1,1,1,3.2188758248682006,5.958424693029782,6.590301048196686,4.882801922586371,7.862112211662748,6.102558594613569,1.9459101490553132,1.8050046959780757,10.956404881942108,1.4234753003232674,2.431974398331425,1.0
2408,73968,1970.0,1970.0,1970-01-01,0.0,1.0,3.62,85.0,2069.0,5953.0,14997.0,16402.0,13193.0,0.0393241342608431,0.1131447903599802,0.2850382027597217,0.3117421218687041,0.2507507507507507,10,1,1,0,1,1.0986122886681098,5.41610040220442,6.541029999189903,4.770684624465665,7.007600613951853,9.27837278236801,5.1298987149230735,1.5665304114228238,10.870756529174912,-0.7827118258462875,-0.1800634474667806,1.0
2409,858513,1991.0,1990.0,1991-01-01,0.0,1.0,,,,,,,,,,,,,0,0,0,0,0,1.791759469228055,3.4965075614664802,0.0,0.0,7.007600613951853,,,,,1.5808977971101261,,0.7142857142857143
2410,11808950,2012.0,2010.0,2012-01-01,1.0,1.0,4.09,91.0,2448.0,3790.0,11141.0,21609.0,32741.0,0.0341284557152616,0.0528377643630888,0.1553207210472751,0.3012589050453791,0.4564541538289952,10,1,1,0,1,1.3862943611198906,6.104793232414985,6.455198563340122,4.6913478822291435,7.007600613951853,8.57810012631976,4.204692619390966,1.324418957401803,11.18066434912048,2.3539458546241314,2.616546431402357,1.0
2411,21484,1971.0,1970.0,1971-01-01,0.0,0.0,4.37,97.0,389.0,947.0,5754.0,16709.0,27630.0,0.0075638258570067,0.0184137354410935,0.1118824009799918,0.3248945147679324,0.5372455229539754,9,1,1,0,1,1.3862943611198906,6.799055862058796,6.253828811575473,4.477336814478207,3.4657359027997265,8.760766624241956,4.564348191467836,2.4042387467205457,10.847976938768962,1.6427642170658907,5.25029340886076,1.0
2412,12341557,2012.0,2010.0,2012-01-01,1.0,1.0,4.15,97.0,429.0,1762.0,11206.0,26702.0,26034.0,0.0064869278574992,0.0266432794520133,0.1694464185807388,0.4037621157364705,0.3936612583732781,9,1,1,0,1,0.6931471805599453,5.777652323222656,7.456454555176209,5.730099782973574,6.3818160174060985,6.393590753950631,2.3978952727983707,,11.09943826575915,1.9322649282051387,1.9076015708715148,1.0
2413,68527,2004.0,2000.0,2004-01-01,0.0,1.0,4.25,97.0,600.0,1537.0,9620.0,28766.0,32948.0,0.0081664874576363,0.0209198187039784,0.1309360155707694,0.3915286303439452,0.4484490479236706,9,1,1,0,1,2.833213344056216,5.863631175598097,7.0909098220799835,5.375278407684165,7.007600613951853,7.507690077819904,3.2188758248682006,1.6582280766035324,11.204659660239184,1.9324615330879036,3.5757183593766992,1.0
2414,81948,1985.0,1980.0,1985-01-01,0.0,1.0,4.03,91.0,2315.0,3402.0,10779.0,19319.0,26174.0,0.0373453354627433,0.054880704641146,0.1738856893965058,0.3116520673022633,0.4222362031973414,10,1,1,0,0,0.6931471805599453,5.598421958998375,7.083387847625295,5.225746673713202,7.007600613951853,5.6240175061873385,1.3862943611198906,1.9021075263969205,11.034728360695965,0.04148950707942271,-1.2172326187660776,1.0
2415,281235,1979.0,1970.0,1979-01-01,1.0,1.0,3.86,90.0,1967.0,4213.0,15237.0,19475.0,20981.0,0.0317909265754044,0.068091089813004,0.2462625054547217,0.3147576487320802,0.3390978294247895,10,1,1,0,1,0.6931471805599453,4.59511985013459,5.43372200355424,3.784189633918261,6.3818160174060985,6.71295620067707,2.70805020110221,2.066862759472976,11.032855338124229,0.10699600290620415,-0.7322861576879602,1.0
2416,66678,1990.0,1990.0,1990-01-01,0.0,0.0,4.21,96.0,606.0,1620.0,8661.0,19627.0,25130.0,0.0108906620659909,0.0291136510675005,0.1556502048738408,0.3527244626554525,0.4516210193372151,9,1,1,1,1,3.091042453358316,5.840641657373398,4.976733742420574,3.258096538021482,3.1780538303479458,6.274762021241939,1.9459101490553132,2.1838015570040787,10.926747505407526,0.633850669970236,1.3759113755921593,1.0
2417,11947829,2012.0,2010.0,2012-01-01,0.0,1.0,4.08,93.0,1028.0,2985.0,11127.0,19507.0,24896.0,0.0172648338175772,0.0501318374955914,0.1868733520313051,0.3276119778983256,0.4181179987572007,10,1,1,0,1,2.302585092994046,5.7899601708972535,6.602587892189336,4.941642422609304,6.1092475827643655,8.07558263667172,3.6888794541139363,2.4406063908914204,10.994470814039747,1.679946826605101,2.268380943387332,1.0
2418,10822858,2007.0,2000.0,2007-01-01,1.0,0.0,3.99,94.0,1149.0,2503.0,12356.0,29104.0,19999.0,0.0176467877931532,0.0384420451229439,0.1897682419253275,0.4469905238746141,0.3071524012839612,9,1,1,0,1,0.6931471805599453,5.993961427306569,6.525029657843462,4.736198448394496,2.0794415416798357,5.768320995793772,1.6094379124341003,1.430311246536665,11.083864143006878,1.2502427961156224,-0.366736706819105,1.0
2419,23876,1994.0,1990.0,1994-01-01,0.0,1.0,3.98,95.0,545.0,2442.0,12520.0,22702.0,18027.0,0.0096913009460132,0.0434241411195675,0.2226331887047443,0.4036915854612704,0.3205597837684046,10,1,1,0,0,1.0986122886681098,5.081404364984463,6.536691597591305,4.804021044733257,7.862112211662748,7.349230824613334,2.9444389791664403,,10.937330182245267,0.4173171607868373,1.4115397565939172,1.0
2420,3992598,2009.0,2000.0,2009-01-01,0.0,0.0,4.05,94.0,643.0,3712.0,18227.0,24951.0,31132.0,0.0081739019894489,0.0471874404118731,0.2317040615267272,0.3171804487383207,0.3957541473336299,10,1,1,1,1,3.1354942159291497,5.0238805208462765,5.4638318050256105,3.7612001156935624,3.4011973816621555,8.104099056143582,3.8501476017100584,0.7654678421395714,11.272966320727457,1.236100072898761,2.802222171429341,1.0
2421,1297985,2007.0,2000.0,2007-01-01,0.0,1.0,3.92,90.0,2214.0,3370.0,11904.0,18536.0,20725.0,0.039013903328693,0.0593843063313891,0.2097658108512925,0.3266313062785247,0.3652046732101006,9,1,1,0,0,1.6094379124341003,5.993961427306569,6.5722825426940075,4.787491742782046,7.862112211662748,5.910796644040527,1.6094379124341003,2.0095554142156695,10.94641093534365,0.09355312861779308,-1.7153770874772523,1.0
2422,25526965,2016.0,2010.0,2016-01-01,1.0,1.0,4.08,96.0,864.0,3084.0,15980.0,37285.0,31965.0,0.009688488192155,0.0345825203525533,0.179192177442867,0.4180963914866895,0.358440422525735,9,1,1,1,1,4.0943445622221,6.07073772800249,7.502738210754851,5.71042701737487,6.3818160174060985,5.2574953720277815,1.0986122886681098,1.8213182714695995,11.39840086484208,1.8815003371974397,0.2271600222886434,1.0
2423,3684856,2009.0,2000.0,2009-01-01,1.0,1.0,3.97,92.0,1100.0,2873.0,10509.0,18040.0,18173.0,0.0216983923463852,0.0566722556465134,0.207298550152875,0.355853634480718,0.3584771673735082,9,1,1,0,1,2.70805020110221,5.7430031878094825,6.602587892189336,4.718498871295094,7.007600613951853,7.213768308118642,2.8903717578961645,1.9459101490553132,10.833602291003352,0.9183917169411515,0.40707719945366666,1.0
2424,69136,2006.0,2000.0,2006-01-01,1.0,1.0,3.95,92.0,1622.0,4018.0,13825.0,25548.0,23494.0,0.0236764126293663,0.0586509407797743,0.2018041951917322,0.3729253944852351,0.342943056913892,10,1,1,0,0,1.0986122886681098,5.8289456176102075,6.656726524178391,4.948759890378168,6.3818160174060985,8.303504798872783,3.970291913552122,1.8341801851120072,11.13470580575226,1.7624115300566263,1.9313666003800876,1.0
2425,49195,2004.0,2000.0,2004-01-01,1.0,1.0,3.73,88.0,1874.0,3331.0,11742.0,14992.0,12025.0,0.0426257847329633,0.0757665362569375,0.2670821581293786,0.3410062778637067,0.2735192430170139,9,1,1,0,0,0.6931471805599453,6.877296071497429,8.09346227450118,6.304448802421981,7.862112211662748,4.59511985013459,0.6931471805599453,1.6114359150967734,10.691149141813103,-1.1550970323598206,-4.58504489019861,1.0
2426,59952,1998.0,1990.0,1998-01-01,1.0,0.0,3.95,92.0,1002.0,2574.0,9853.0,15123.0,15888.0,0.0225472547254725,0.0579207920792079,0.2217146714671467,0.3403015301530153,0.3575157515751575,9,1,1,0,1,1.0986122886681098,4.48863636973214,6.297109319933935,4.543294782270004,2.0794415416798357,6.129050210060545,1.9459101490553132,2.670694414558441,10.70191774575062,-0.6154445881707062,-1.0171965227673219,1.0
2427,6697305,2010.0,2010.0,2010-01-01,0.0,1.0,4.0,91.0,1524.0,2468.0,9467.0,12987.0,18943.0,0.0335764171935931,0.0543744078961863,0.2085747648108572,0.2861265945493401,0.4173478155500231,9,1,1,0,1,1.6094379124341003,5.25227342804663,6.253828811575473,4.564348191467836,5.056245805348308,6.529418838262226,2.3978952727983707,1.0260415958332743,10.72304709545051,-0.5457085052912433,-0.5254249303151722,1.0
2428,6950688,2010.0,2010.0,2010-01-01,1.0,0.0,4.29,96.0,595.0,1555.0,8364.0,19159.0,30748.0,0.009847569553632,0.0257360851359626,0.1384286920110557,0.3170917396269509,0.5088959136723986,10,1,1,0,1,2.3978952727983707,5.583496308781699,6.777646593635117,5.0106352940962555,1.9459101490553132,8.254788926148725,3.9512437185814275,1.324418957401803,11.009108556014796,2.158022885766476,4.168575608508799,1.0
2429,455941,2003.0,2000.0,2003-01-01,1.0,0.0,4.1,97.0,597.0,1713.0,12333.0,29871.0,24391.0,0.0086641027501632,0.0248603149263478,0.1789855598287497,0.4335099049415862,0.3539801175531529,9,1,1,1,1,3.091042453358316,6.208590026096629,6.541029999189903,4.718498871295094,3.828641396489095,5.855071922202427,1.6094379124341003,1.5173226235262949,11.140498535938862,1.136141966250471,0.9435024888559607,1.0
2430,58077,2005.0,2000.0,2005-01-01,0.0,1.0,3.86,92.0,1160.0,3715.0,15755.0,21910.0,18191.0,0.0191006240634931,0.0611713951688593,0.2594227001037361,0.3607712700268397,0.2995340106370717,10,1,1,1,1,3.1354942159291497,5.683579767338681,6.415096959171596,4.68213122712422,7.862112211662748,5.8944028342648505,2.0794415416798357,1.3862943611198906,11.014226021002079,0.44040973080298307,-1.1101435453755104,1.0
2432,407234,2007.0,2000.0,2007-01-01,0.0,1.0,4.16,95.0,682.0,1887.0,8652.0,15959.0,22414.0,0.0137516635076823,0.0380489575351857,0.1744565874904222,0.3217929588256644,0.4519498326410452,10,1,1,1,1,4.0943445622221,5.752572638825633,6.901737206656574,5.214935757608986,7.862112211662748,5.25227342804663,1.0986122886681098,1.5260563034950492,10.811645301180095,1.0600912826601951,-0.30773104852016175,1.0
2433,10912,1995.0,1990.0,1995-01-01,0.0,1.0,3.54,87.0,1475.0,5760.0,18883.0,17659.0,10213.0,0.0273198740507501,0.1066864234117429,0.3497499536951287,0.3270790887201333,0.1891646601222448,9,1,1,1,0,3.1780538303479458,5.91350300563827,6.584791392385716,4.804021044733257,7.862112211662748,4.532599493153256,0.6931471805599453,1.3270750014599193,10.896572644989313,-1.0059704810550523,-5.443463847779764,1.0
2434,294963,1994.0,1990.0,1994-01-01,0.0,0.0,4.32,95.0,777.0,1331.0,5422.0,10782.0,23978.0,0.0183731378576495,0.0314731615039016,0.1282099787183731,0.2549538898084653,0.5669898321116104,8,1,1,0,1,0.6931471805599453,5.308267697401205,6.984716320118266,5.220355825078324,3.8918202981106265,5.049856007249537,1.0986122886681098,1.81319474994812,10.652329576439035,0.05402026658191339,0.07838759438278942,1.0
2435,9888775,2011.0,2010.0,2011-01-01,1.0,0.0,3.85,89.0,2129.0,4460.0,13822.0,17871.0,20488.0,0.0362259656287221,0.0758890590437297,0.2351880210992002,0.3040837161817253,0.3486132380466224,10,1,1,0,1,1.0986122886681098,5.666426688112432,6.413458957167357,4.736198448394496,1.6094379124341003,6.647688373563329,2.302585092994046,1.6034198401085376,10.981403814946026,0.6832656440853775,-1.3687967310335787,1.0
2436,18600,1988.0,1980.0,1988-01-01,1.0,1.0,4.22,97.0,528.0,1173.0,7162.0,18545.0,22188.0,0.0106460198403097,0.0236511008952334,0.1444068070005645,0.3739212839745141,0.4473747882893781,10,1,1,0,0,0.6931471805599453,5.389071729816501,6.289715570908998,4.5217885770490405,7.007600613951853,5.796057750765372,1.6094379124341003,1.7404661748405046,10.811685627012828,0.95546994185508,1.064629711856845,1.0
2437,15784909,2013.0,2010.0,2013-01-01,1.0,1.0,4.13,93.0,1230.0,3488.0,12226.0,21860.0,32507.0,0.0172483908513413,0.0489125099914459,0.171446200445934,0.3065445723661146,0.4558483263451641,10,1,1,0,1,2.6390573296152584,5.720311776607412,7.085901464365611,5.351858133476067,6.3818160174060985,7.888709524182015,3.4965075614664802,,11.174819895186337,2.669784213738183,2.440589459944079,1.0
2438,205330,1997.0,1990.0,1997-01-01,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,1.0986122886681098,3.4965075614664802,4.31748811353631,2.772588722239781,2.9444389791664403,,,,,0.5447510911743765,,0.8571428571428571
2439,2255,1980.0,1980.0,1980-01-01,0.0,0.0,4.13,93.0,1077.0,2288.0,7504.0,14115.0,21232.0,0.0233036177947031,0.0495066643586636,0.1623680110784144,0.3054137095378224,0.4594079972303964,10,1,1,0,0,0.6931471805599453,5.484796933490655,6.284134161070802,4.5217885770490405,0.6931471805599453,6.90975328164481,2.4849066497880004,1.0647107369924282,10.741102974755142,0.7997937525333318,0.7984392303346324,1.0
2440,12781,1988.0,1980.0,1988-01-01,1.0,1.0,3.71,85.0,2966.0,5174.0,12911.0,18998.0,15857.0,0.0530533395342181,0.092548205917075,0.2309412227667871,0.3398204128358316,0.283636818946088,10,1,1,0,0,1.9459101490553132,6.331501849893691,6.056784013228625,4.23410650459726,6.1092475827643655,8.505525386548555,4.31748811353631,1.4279160358107101,10.931444874916965,-0.1301270823254237,-0.6860521978519032,1.0
2441,6178648,2009.0,2000.0,2009-01-01,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0.6931471805599453,5.752572638825633,0.0,0.0,1.0986122886681098,,,,,3.2165357009105486,,0.7142857142857143
2442,866222,1992.0,1990.0,1992-01-01,0.0,1.0,3.84,90.0,1598.0,2443.0,8945.0,13196.0,12345.0,0.041477405455914,0.0634100760505619,0.2321748384250006,0.3425130428011524,0.3204246372673709,10,1,1,0,1,0.6931471805599453,5.953243334287785,7.601402334583733,5.771441123130016,7.007600613951853,5.480638923341991,1.3862943611198906,0.6312717768418579,10.559140528668493,-1.489503625368195,-2.8373164724373834,1.0
2443,17158596,2013.0,2010.0,2013-01-01,1.0,0.0,4.21,94.0,1435.0,2562.0,8483.0,19377.0,31236.0,0.0227442030019178,0.040606723408302,0.13445231642179,0.3071180638105653,0.4950786933574247,10,1,1,0,1,1.0986122886681098,5.981414211254481,6.752270376141742,5.0238805208462765,0.0,6.902742737158593,2.70805020110221,,11.052380956845,2.657017628259026,1.8444227043102401,0.8571428571428571
2444,3860977,2009.0,2000.0,2009-01-01,0.0,0.0,3.83,90.0,1397.0,2443.0,9388.0,13672.0,11929.0,0.0359782636689072,0.0629168920137011,0.2417780524865435,0.3521079605449535,0.3072188312858945,10,1,1,0,0,1.0986122886681098,5.560681631015528,7.222566018822171,5.4638318050256105,2.1972245773362196,5.099866427824199,1.0986122886681098,1.6505798557652755,10.566948422725712,-0.6598200517262872,-3.2651219193512326,1.0
2445,91661,1994.0,1990.0,1994-01-01,1.0,1.0,4.06,93.0,1490.0,3108.0,12459.0,25603.0,27347.0,0.0212835859271215,0.0443955604439556,0.1779679174939649,0.3657205708000628,0.3906323653348951,9,1,1,0,1,1.0986122886681098,5.834810737062605,6.063785208687608,4.2626798770413155,7.862112211662748,8.649098262296176,4.31748811353631,1.944480556245719,11.156364800215668,1.9754887514880646,3.07281817310838,1.0
2446,356321,1931.0,1930.0,1931-01-01,0.0,1.0,4.08,93.0,1148.0,2759.0,11697.0,15890.0,25015.0,0.020315347997664,0.0488240811198216,0.206993576244492,0.2811941460652285,0.4426728485727937,10,1,1,0,1,0.6931471805599453,3.8918202981106265,6.182084906716632,4.48863636973214,7.862112211662748,4.532599493153256,0.6931471805599453,1.3190856114264407,10.942172892623889,-0.4254890315763461,-1.6575977305070644,1.0
